"uid","namedLocation","domainID","siteID","plotID","plotType","sampleID","collectDate","ovenStartDate","ovenEndDate","sampleCondition","cnSampleID","ligninSampleID","archiveSampleID","processedBy","remarks","dataQF"
"310bec41-f79a-42b3-b2d5-00720ab2e8af","HARV_033.basePlot.cfc","D01","HARV","HARV_033","tower","AVQkM2txccdJInaV60DTclWghgJyQkIgm+zcaCgWO+c=","2018-08-29T13:38Z","2018-08-30T18:51Z",NA,"OK","AVQkM2txccdJInaV60DTclWghgJyQkIgKcu9WGq0iVY=","AVQkM2txccdJInaV60DTclWghgJyQkIgfopZUwoHFfo=",NA,"ZfNDtfkw2sRmM8MsseJuXsXaZFuDxcurLwIfocRsRN8=",NA,NA
"86126314-cc49-434d-b95d-49ab86532cf5","SCBI_005.basePlot.cfc","D02","SCBI","SCBI_005","distributed","HvxvVDlCk1+52DmmtjULpk2KHiWTONl2optV4j8vL6Y=","2017-07-24T12:29Z","2017-07-25T22:00Z","2017-07-30T22:00Z","OK","HvxvVDlCk1+52DmmtjULpk2KHiWTONl2TM9SwPpPt9o=","HvxvVDlCk1+52DmmtjULpk2KHiWTONl2AyBk/0pbYcI=","HvxvVDlCk1+52DmmtjULpk2KHiWTONl2Yt5V+pUiTkk=","i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA",NA,NA
"0b2d26e5-091c-41c4-ae99-4d3714da41c7","SCBI_005.basePlot.cfc","D02","SCBI","SCBI_005","distributed","HvxvVDlCk18recdnuMUehunN/NlpHPvsn6rKCv4cW6M=","2017-07-24T13:06Z","2017-07-25T22:00Z","2017-07-30T22:00Z","OK","HvxvVDlCk18recdnuMUehunN/NlpHPvs6cmKLR97Hmk=","HvxvVDlCk18recdnuMUehunN/NlpHPvs7GwOX4Woi0wqWo0XAe6E9A==","HvxvVDlCk18recdnuMUehunN/NlpHPvsq7aM3WxxYM0=","i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA",NA,NA
"6e5d692a-4c11-4503-8b3c-0f71b3c6b545","SCBI_005.basePlot.cfc","D02","SCBI","SCBI_005","distributed","HvxvVDlCk1+PJvxtOAh+kuFriv5tZbhRw+6sK11aWqs=","2017-07-24T15:09Z","2017-07-25T22:00Z","2017-07-30T22:00Z","OK","HvxvVDlCk1+PJvxtOAh+kuFriv5tZbhR45gOlfojzUk=","HvxvVDlCk1+PJvxtOAh+kuFriv5tZbhRtx+LCXQyZWQ=","HvxvVDlCk1+PJvxtOAh+kuFriv5tZbhRHEsSl3TVxwM=","i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA",NA,NA
"fcdd8aaf-192c-4e8d-aedd-238903624add","SCBI_004.basePlot.cfc","D02","SCBI","SCBI_004","distributed","HvxvVDlCk1/lWAw6u5RweSwfmAamcWY1oknqmSB0px8=","2017-07-25T13:28Z","2017-07-25T22:00Z","2017-07-30T22:00Z","OK","HvxvVDlCk1/lWAw6u5RweSwfmAamcWY1qp8ukYnPs5Y=","HvxvVDlCk1/lWAw6u5RweSwfmAamcWY1oJmhmKxzDCY=","HvxvVDlCk1/lWAw6u5RweSwfmAamcWY1uKGoRzt3DtU=","i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA",NA,NA
"a8b719e2-f5ff-492a-8e12-9fc1d8bc7e98","SCBI_004.basePlot.cfc","D02","SCBI","SCBI_004","distributed","HvxvVDlCk1/Ol10IGwAkvm1Z7kRTDOgcl2hZ7UP3OAE=","2017-07-25T13:29Z","2017-07-25T22:00Z","2017-07-30T22:00Z","OK","HvxvVDlCk1/Ol10IGwAkvm1Z7kRTDOgcl0x6dA5X4eE=","HvxvVDlCk1/Ol10IGwAkvm1Z7kRTDOgcxBJk92JCu1ErBe8+n81eiw==","HvxvVDlCk1/Ol10IGwAkvm1Z7kRTDOgcvPsxf3ugzR4=","i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA",NA,NA
"995c7b43-ba19-44ee-b20b-d3f09e735ae1","SCBI_004.basePlot.cfc","D02","SCBI","SCBI_004","distributed","HvxvVDlCk1/dNwsE2B0+NGE0Ihj/3WgNS/W4G1Iat3s=","2017-07-25T14:26Z","2017-07-25T22:00Z","2017-07-30T22:00Z","OK","HvxvVDlCk1/dNwsE2B0+NGE0Ihj/3WgNsG0EH30eQsE=","HvxvVDlCk1/dNwsE2B0+NGE0Ihj/3WgNKVYrgd/2kEY=","HvxvVDlCk1/dNwsE2B0+NGE0Ihj/3WgNRuxYDDyqCro=","i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA",NA,NA
"9a2dc64d-c880-42be-ba77-8b0703e25fd0","SCBI_045.basePlot.cfc","D02","SCBI","SCBI_045","tower","HvxvVDlCk1883DeQw28MdnJFN2Yr4f0apRmAwsMvV50=","2017-07-25T16:57Z","2017-07-25T22:00Z","2017-07-30T22:00Z","OK","HvxvVDlCk1883DeQw28MdnJFN2Yr4f0a8YdujV1OoA4=","HvxvVDlCk1883DeQw28MdnJFN2Yr4f0aEQ9c64G813o=","HvxvVDlCk1883DeQw28MdnJFN2Yr4f0azL4rC1E4FeU=","i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA",NA,NA
"cf0d00f1-3ede-4cf5-b79b-129cf4eafe04","SCBI_049.basePlot.cfc","D02","SCBI","SCBI_049","tower","HvxvVDlCk18oNCQQptCKY1FS/2EKbyWzdzxSLKrdj+4=","2017-07-26T13:50Z","2017-07-26T23:45Z","2017-08-04T17:25Z","OK","HvxvVDlCk18oNCQQptCKY1FS/2EKbyWzEQRhUxfyE60=","HvxvVDlCk18oNCQQptCKY1FS/2EKbyWziHTr/14x71s=","HvxvVDlCk18oNCQQptCKY1FS/2EKbyWzq+Rg3GyIyv4=","i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA",NA,NA
"8d861331-f33b-48ff-a21c-194cc63f5cec","SCBI_049.basePlot.cfc","D02","SCBI","SCBI_049","tower","HvxvVDlCk19Uda+oQsq6DYY/6bZIJmlzjRrqnIHDlKA=","2017-07-26T15:52Z","2017-07-30T23:45Z","2017-08-04T17:25Z","OK","HvxvVDlCk19Uda+oQsq6DYY/6bZIJmlz6KJecjE+abQ=","HvxvVDlCk19Uda+oQsq6DYY/6bZIJmlzEEwfXuIEu8s=","HvxvVDlCk19Uda+oQsq6DYY/6bZIJmlzTiBjMjWudZM=","i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA",NA,NA
"331271a2-8b21-4091-be36-dbade692e76f","SCBI_049.basePlot.cfc","D02","SCBI","SCBI_049","tower","HvxvVDlCk1+KVx888dV2UvUKxPneZWVxjm4EVnGl/t4=","2017-07-26T17:54Z","2017-07-26T23:45Z","2017-08-04T17:25Z","OK","HvxvVDlCk1+KVx888dV2UvUKxPneZWVx0PTs0M0kRXg=","HvxvVDlCk1+KVx888dV2UvUKxPneZWVxwQsuDXfTVwE=","HvxvVDlCk1+KVx888dV2UvUKxPneZWVxzMSLG5vpGDY=","i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA",NA,NA
"c387929e-d15a-48f9-a8d1-0e7d6bb74d79","SCBI_010.basePlot.cfc","D02","SCBI","SCBI_010","distributed","HvxvVDlCk19XvWt6ZGxkDzEwNIwcfNq64SBG3RfAhI4=","2017-07-27T14:24Z","2017-07-27T23:45Z","2017-08-04T17:25Z","OK","HvxvVDlCk19XvWt6ZGxkDzEwNIwcfNq6hpMY5nqFRBU=","HvxvVDlCk19XvWt6ZGxkDzEwNIwcfNq6tOEbWMwSyvQTdeYfY2sWfQ==","HvxvVDlCk19XvWt6ZGxkDzEwNIwcfNq6msNYha2SmeA=","i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA",NA,NA
"918abb23-c90a-4698-9ed2-6abe061b6e4c","SCBI_010.basePlot.cfc","D02","SCBI","SCBI_010","distributed","HvxvVDlCk1+ZFcUrkrclmF6kKcmWmFa6MtBN6OugIbU=","2017-07-27T16:32Z","2017-07-30T23:45Z","2017-08-04T17:25Z","OK","HvxvVDlCk1+ZFcUrkrclmF6kKcmWmFa6MzOqJf7o0ag=","HvxvVDlCk1+ZFcUrkrclmF6kKcmWmFa6a6JhtvkGOPhroCveMhop6w==","HvxvVDlCk1+ZFcUrkrclmF6kKcmWmFa6nKDWga8Nl6o=","i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA",NA,NA
"64f10fc1-8e44-491a-a2df-af03166b8b95","SCBI_045.basePlot.cfc","D02","SCBI","SCBI_045","tower","HvxvVDlCk19EVGeg9EptERY8d7QKUf5+lT00LmxDsSQ=","2017-07-28T05:10Z","2017-07-30T23:45Z","2017-08-04T17:25Z","OK","HvxvVDlCk19EVGeg9EptERY8d7QKUf5+UyGJEQJ3Fv4=","HvxvVDlCk19EVGeg9EptERY8d7QKUf5+RsjbOIWH67gvl0CWzsNFpw==","HvxvVDlCk19EVGeg9EptERY8d7QKUf5+fQCwJqWuSbI=","i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA",NA,NA
"72c58c75-579e-4fc6-aef0-6e6dc4c08169","SCBI_002.basePlot.cfc","D02","SCBI","SCBI_002","distributed","HvxvVDlCk19/LDHwwAo3YxZqxe4gnGF33QYbdiOMRZA=","2017-07-28T13:30Z","2017-07-30T23:45Z","2017-08-04T17:35Z","OK","HvxvVDlCk19/LDHwwAo3YxZqxe4gnGF3QEhvK8cXb/Y=","HvxvVDlCk19/LDHwwAo3YxZqxe4gnGF3I4tpEEK9kNTlzk6kM/79Pw==","HvxvVDlCk19/LDHwwAo3YxZqxe4gnGF3f3zzA74XhLY=","i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA",NA,NA
"82d0e7ab-a469-4813-b642-f19f25ea3338","SCBI_002.basePlot.cfc","D02","SCBI","SCBI_002","distributed","HvxvVDlCk1+WcrkevV8Iu1UJFz5xk1r3SCyvt34gmBk=","2017-07-28T14:47Z","2017-07-30T23:45Z","2017-08-04T17:25Z","OK","HvxvVDlCk1+WcrkevV8Iu1UJFz5xk1r3+nXIerncPeY=","HvxvVDlCk1+WcrkevV8Iu1UJFz5xk1r3MNYfliFxqUQ=","HvxvVDlCk1+WcrkevV8Iu1UJFz5xk1r3NsY3YWrzkzg=","i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA",NA,NA
"7b9527c7-fd25-4b4f-b83d-f85e50deafde","SCBI_002.basePlot.cfc","D02","SCBI","SCBI_002","distributed","HvxvVDlCk1+Qj9bexHPaS+L21NZ5c6MJaxl8Ck9jB24=","2017-07-28T15:15Z","2017-07-30T23:45Z","2017-08-04T17:25Z","OK","HvxvVDlCk1+Qj9bexHPaS+L21NZ5c6MJkkDypV3XBH8=","HvxvVDlCk1+Qj9bexHPaS+L21NZ5c6MJB2iu8N4eZbY=","HvxvVDlCk1+Qj9bexHPaS+L21NZ5c6MJk2E+sufd2nE=","i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA",NA,NA
"0b21f9cc-fa5d-40d6-9408-d790bd3d2987","SCBI_045.basePlot.cfc","D02","SCBI","SCBI_045","tower","HvxvVDlCk1885jWb3D9uoNtfBoh8w7ds1JF6UqHlHlE=","2017-07-28T19:35Z","2017-07-30T23:45Z","2017-08-04T17:25Z","OK","HvxvVDlCk1885jWb3D9uoNtfBoh8w7ds8WbQEwjIvF0=","HvxvVDlCk1885jWb3D9uoNtfBoh8w7dsoQOxxD+UdycLiIeZBzPmoQ==","HvxvVDlCk1885jWb3D9uoNtfBoh8w7dsiNiVJY30v/A=","i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA",NA,NA
"f5c5c4ef-da13-4d69-8d1c-c7aabf2f97aa","SCBI_013.basePlot.cfc","D02","SCBI","SCBI_013","distributed","HvxvVDlCk19Zj9vSHVUUnXMykrJPAQ5g0H5tKbBogRU=","2017-07-31T14:15Z","2017-08-04T18:45Z","2017-08-11T18:10Z","OK","HvxvVDlCk19Zj9vSHVUUnXMykrJPAQ5gRY28CnJY0IA=","HvxvVDlCk19Zj9vSHVUUnXMykrJPAQ5gQNOK5Dvb9vE=","HvxvVDlCk19Zj9vSHVUUnXMykrJPAQ5g2ptblZes7x8=","i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA",NA,NA
"8532e298-ea79-4ca0-a6c9-1d9bb8dc9640","SCBI_013.basePlot.cfc","D02","SCBI","SCBI_013","distributed","HvxvVDlCk18ush1BqjuQDS9DQaX44XwvURN7NsCxT/M=","2017-07-31T15:20Z","2017-08-04T18:45Z","2017-08-11T18:10Z","OK","HvxvVDlCk18ush1BqjuQDS9DQaX44Xwv3C/GzqwhaXU=","HvxvVDlCk18ush1BqjuQDS9DQaX44XwvfNXrbI6sLYM=","HvxvVDlCk18ush1BqjuQDS9DQaX44XwvrHU584I0i3o=","i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA",NA,NA
"14d4e4cb-2e91-4f7c-a13a-5dced91c15c2","SCBI_013.basePlot.cfc","D02","SCBI","SCBI_013","distributed","HvxvVDlCk19fheKIYCBrr/6ub+ELkaNvH9kpDJGuvvY=","2017-07-31T16:45Z","2017-08-04T18:45Z","2017-08-11T18:10Z","OK","HvxvVDlCk19fheKIYCBrr/6ub+ELkaNv4mRdQCh/2xw=","HvxvVDlCk19fheKIYCBrr/6ub+ELkaNvYrZNFrTZ+h+JOCkjfHp0zw==","HvxvVDlCk19fheKIYCBrr/6ub+ELkaNvRM/+2+PYOS8=","i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA",NA,NA
"f9957099-98d5-4d76-b751-3dc9ad30e376","SCBI_008.basePlot.cfc","D02","SCBI","SCBI_008","distributed","HvxvVDlCk19ysRYVkOV3WA0r8hQHAlqRhlQcjpEZCJs=","2017-08-01T13:20Z","2017-08-04T18:45Z","2017-08-11T18:10Z","OK","HvxvVDlCk19ysRYVkOV3WA0r8hQHAlqR2rnWbD7TfCU=","HvxvVDlCk19ysRYVkOV3WA0r8hQHAlqRHfJdTYlfzuCfIghwwwUOow==","HvxvVDlCk19ysRYVkOV3WA0r8hQHAlqR6EHjHyTcB6E=","i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA",NA,NA
"be93c2d5-295a-4268-9fab-22ed6b06adfc","SCBI_008.basePlot.cfc","D02","SCBI","SCBI_008","distributed","HvxvVDlCk19JlN37PLGpuXmwYTp0GGASXFeig3DWZYo=","2017-08-01T14:15Z","2017-08-04T18:45Z","2017-08-11T18:10Z","OK","HvxvVDlCk19JlN37PLGpuXmwYTp0GGASDofCxUQwq0I=","HvxvVDlCk19JlN37PLGpuXmwYTp0GGASSmnEBQOcc8U=","HvxvVDlCk19JlN37PLGpuXmwYTp0GGASwv+bT4YE6yY=","i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA",NA,NA
"0d605283-9448-41ab-a161-4b40451ba94a","SCBI_011.basePlot.cfc","D02","SCBI","SCBI_011","distributed","HvxvVDlCk19LcyNt9GpiizHsoykg80Zn6ewX9TkT9Io=","2017-08-01T18:05Z","2017-08-04T18:45Z","2017-08-11T18:10Z","OK","HvxvVDlCk19LcyNt9GpiizHsoykg80ZnUxo5oWB+xz4=","HvxvVDlCk19LcyNt9GpiizHsoykg80ZnIGXxFEtwc58=","HvxvVDlCk19LcyNt9GpiizHsoykg80ZnNSdFOL86jjY=","i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA",NA,NA
"f6bcaf5d-2ff0-4a66-8bcb-99969b379d0c","SCBI_011.basePlot.cfc","D02","SCBI","SCBI_011","distributed","HvxvVDlCk19LcyNt9Gpii5g5y6jx981iIgr5dxxPImk=","2017-08-01T18:44Z","2017-08-04T18:45Z","2017-08-11T18:10Z","OK","HvxvVDlCk19LcyNt9Gpii5g5y6jx981iN2dWqp6j/L0=","HvxvVDlCk19LcyNt9Gpii5g5y6jx981iAcLH3N07Pac=","HvxvVDlCk19LcyNt9Gpii5g5y6jx981isjXwD1P4IsA=","i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA",NA,NA
"4fb559ec-6615-493b-943b-c8cd170beaa3","SCBI_008.basePlot.cfc","D02","SCBI","SCBI_008","distributed","HvxvVDlCk18b8byyzvtwUShRHIk63Dg7AcG3DtgFtvI=","2017-08-01T20:14Z","2017-08-04T18:45Z","2017-08-11T18:10Z","OK","HvxvVDlCk18b8byyzvtwUShRHIk63Dg7bHRJXOcWnEM=","HvxvVDlCk18b8byyzvtwUShRHIk63Dg7t5nOzAtP6C4=","HvxvVDlCk18b8byyzvtwUShRHIk63Dg7ePeB1Zj+5YM=","i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA",NA,NA
"b1fc9366-70bb-48c8-9640-f4e15564367e","SCBI_011.basePlot.cfc","D02","SCBI","SCBI_011","distributed","HvxvVDlCk19LcyNt9Gpiizjew9YqWN5pjCHvvNaOZ5A=","2017-08-01T21:20Z","2017-08-04T18:45Z","2017-08-11T18:10Z","OK","HvxvVDlCk19LcyNt9Gpiizjew9YqWN5p+lcDb2sY94c=","HvxvVDlCk19LcyNt9Gpiizjew9YqWN5p0JYcdasinSA=","HvxvVDlCk19LcyNt9Gpiizjew9YqWN5ps05BojLSGV8=","i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA",NA,NA
"f996e702-9df5-4e4f-a9d6-af74b33e095a","SCBI_047.basePlot.cfc","D02","SCBI","SCBI_047","tower","HvxvVDlCk1///5x2e0+GBQoeE/Pusmmq+V9J519zxOo=","2017-08-02T14:00Z","2017-08-04T18:45Z","2017-08-11T18:10Z","OK","HvxvVDlCk1///5x2e0+GBQoeE/PusmmqHMOI7aYCY/g=","HvxvVDlCk1///5x2e0+GBQoeE/Pusmmqh53/ogMH6X6Pl7pBIbygsw==","HvxvVDlCk1///5x2e0+GBQoeE/PusmmqrvmutHG3xbs=","i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA",NA,NA
"afa39148-7727-4e4c-a3e7-309bf362f277","SCBI_067.basePlot.cfc","D02","SCBI","SCBI_067","tower","HvxvVDlCk19wFqR6DOcuD956vK5ubnMkeM0bIIJ/Cjw=","2017-08-02T17:40Z","2017-08-04T18:45Z","2017-08-11T18:10Z","OK","HvxvVDlCk19wFqR6DOcuD956vK5ubnMkE037OG5yVlQ=","HvxvVDlCk19wFqR6DOcuD956vK5ubnMk8K4Y+4pfL1aAe9TohQ/sHw==","HvxvVDlCk19wFqR6DOcuD956vK5ubnMkCn7b2hbMD4A=","i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA",NA,NA
"1149374b-9743-465c-a107-944d87d17046","SCBI_067.basePlot.cfc","D02","SCBI","SCBI_067","tower","HvxvVDlCk1/VZGv+C5O+MZSgs9IMZRfXg7Sqy1nrRIk=","2017-08-02T18:40Z","2017-08-04T18:45Z","2017-08-11T18:10Z","OK","HvxvVDlCk1/VZGv+C5O+MZSgs9IMZRfXxzLkI8MFVcs=","HvxvVDlCk1/VZGv+C5O+MZSgs9IMZRfXA4w/xRNI/LY=","HvxvVDlCk1/VZGv+C5O+MZSgs9IMZRfXaS+qIx5cRok=","i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA",NA,NA
"4bcb510b-8b00-488e-8a46-2adb29bccaab","SCBI_067.basePlot.cfc","D02","SCBI","SCBI_067","tower","HvxvVDlCk182Oj3h01KbY3Y5E/4Cd5IHZrBp7emRViY=","2017-08-02T19:32Z","2017-08-04T18:45Z","2017-08-11T18:10Z","OK","HvxvVDlCk182Oj3h01KbY3Y5E/4Cd5IHsU1l1GGXRwo=","HvxvVDlCk182Oj3h01KbY3Y5E/4Cd5IHEohen7BD8PQ=","HvxvVDlCk182Oj3h01KbY3Y5E/4Cd5IHE6APUrrm4s8=","i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA",NA,NA
"d7134f2d-d3ba-4444-9e60-796203c58c63","SCBI_047.basePlot.cfc","D02","SCBI","SCBI_047","tower","HvxvVDlCk19KJ+MKRTsgN3yo4WWDRKphddYCRZmtPBE=","2017-08-03T02:40Z","2017-08-04T18:45Z","2017-08-11T18:10Z","OK","HvxvVDlCk19KJ+MKRTsgN3yo4WWDRKphj5eFW9jZ8jA=","HvxvVDlCk19KJ+MKRTsgN3yo4WWDRKphbeunboksuNM=","HvxvVDlCk19KJ+MKRTsgN3yo4WWDRKphwDr4Oknx0s8=","i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA",NA,NA
"94cdb0a6-226a-427d-87c3-cb047f8eb0ac","SCBI_047.basePlot.cfc","D02","SCBI","SCBI_047","tower","HvxvVDlCk1/W+F1NJtCuxn5a/p4MJtv97pyHjjtirpY=","2017-08-03T03:15Z","2017-08-04T18:45Z","2017-08-11T18:10Z","OK","HvxvVDlCk1/W+F1NJtCuxn5a/p4MJtv94lEQiqVA78Q=","HvxvVDlCk1/W+F1NJtCuxn5a/p4MJtv911eMbci8D10=","HvxvVDlCk1/W+F1NJtCuxn5a/p4MJtv930AN+VRjQY0=","i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA",NA,NA
"8b92db43-78e4-423e-9503-5836d77fdba1","SCBI_007.basePlot.cfc","D02","SCBI","SCBI_007","distributed","HvxvVDlCk1/x9xdKuYUTJ1itoOWhaA11XV8Ce9pi0ok=","2017-08-03T06:31Z","2017-08-04T18:45Z","2017-08-11T18:10Z","OK","HvxvVDlCk1/x9xdKuYUTJ1itoOWhaA11xw1LskRAPUA=","HvxvVDlCk1/x9xdKuYUTJ1itoOWhaA11fPNeZGoEbVY=","HvxvVDlCk1/x9xdKuYUTJ1itoOWhaA11CCIbTZ2be0A=","i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA",NA,NA
"182f05cc-6b7a-4734-924e-bffcc5f5b58b","SCBI_006.basePlot.cfc","D02","SCBI","SCBI_006","distributed","HvxvVDlCk19vCgQHzUqELa1Qnpo1wg/QWHs8qOOPWoY=","2017-08-03T13:00Z","2017-08-04T18:45Z","2017-08-11T18:10Z","OK","HvxvVDlCk19vCgQHzUqELa1Qnpo1wg/QM00Vj/1LHHU=","HvxvVDlCk19vCgQHzUqELa1Qnpo1wg/Q71NlW0E9tmA=","HvxvVDlCk19vCgQHzUqELa1Qnpo1wg/QF9LS3t3zVuc=","i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA",NA,NA
"36c2c27a-236c-4b8c-aeef-fa6069c0be8c","SCBI_007.basePlot.cfc","D02","SCBI","SCBI_007","distributed","HvxvVDlCk19Pd6bAjlEziyVIR/vQwK7m6HIQuCRp2Fo=","2017-08-03T15:30Z","2017-08-04T18:45Z","2017-08-11T18:10Z","OK","HvxvVDlCk19Pd6bAjlEziyVIR/vQwK7mqyqPqhdEksI=","HvxvVDlCk19Pd6bAjlEziyVIR/vQwK7mkEmYgsRGdd4=","HvxvVDlCk19Pd6bAjlEziyVIR/vQwK7mplnf/qIIPT4=","i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA",NA,NA
"dacd29ed-4c84-4f9f-a6a2-aa92f6e81c4a","SCBI_005.basePlot.cfc","D02","SCBI","SCBI_005","distributed","HvxvVDlCk1+aEj7OkevsmY/xu/u/XSP4LYzPYLJBsTk=","2017-08-03T19:00Z","2017-08-04T18:45Z","2017-08-11T18:10Z","OK","HvxvVDlCk1+aEj7OkevsmY/xu/u/XSP4xy77nxb0lKg=","HvxvVDlCk1+aEj7OkevsmY/xu/u/XSP4204cASyS9WA=","HvxvVDlCk1+aEj7OkevsmY/xu/u/XSP4+4630z82zzU=","i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA",NA,NA
"104e4105-ca87-4f54-bd25-c7e7fef18512","SCBI_010.basePlot.cfc","D02","SCBI","SCBI_010","distributed","HvxvVDlCk19XvWt6ZGxkDzEwNIwcfNq6I2JbqHTaCf8=","2017-08-03T19:00Z","2017-08-04T18:45Z","2017-08-11T18:10Z","OK","HvxvVDlCk19XvWt6ZGxkDzEwNIwcfNq6hc8CAtdcGio=","HvxvVDlCk19XvWt6ZGxkDzEwNIwcfNq6AYDPrnpCAGfGwM24XKjIWQ==","HvxvVDlCk19XvWt6ZGxkDzEwNIwcfNq6cVZxUpbtAOc=","i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA",NA,NA
"8b18fb98-1b9d-4820-b009-10cde5645661","SCBI_007.basePlot.cfc","D02","SCBI","SCBI_007","distributed","HvxvVDlCk18ZsGgk1hoFt8bQ45no0lsnbGqpeDhNgXU=","2017-08-03T20:17Z","2017-08-04T18:45Z","2017-08-11T18:10Z","OK","HvxvVDlCk18ZsGgk1hoFt8bQ45no0lsnU3pQPBQQRDs=","HvxvVDlCk18ZsGgk1hoFt8bQ45no0lsn+yxb+iHiNBI0hdIMg/XIVw==","HvxvVDlCk18ZsGgk1hoFt8bQ45no0lsnPDgejj7j9JY=","i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA",NA,NA
"d0ebfd55-290a-43dc-bc60-4b1e6d2b4569","SCBI_003.basePlot.cfc","D02","SCBI","SCBI_003","distributed","HvxvVDlCk1+REwHgcgryAVbeATlJvqsGF2GJcslaE7s=","2017-08-04T14:50Z","2017-08-04T18:45Z","2017-08-11T18:10Z","OK","HvxvVDlCk1+REwHgcgryAVbeATlJvqsGdL874MO9wm8=","HvxvVDlCk1+REwHgcgryAVbeATlJvqsGvDuiRSekTrM=","HvxvVDlCk1+REwHgcgryAVbeATlJvqsGEYf6aAGh3Tw=","i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA",NA,NA
"1a49ba2a-7757-43ac-972b-8f611e75f6be","SCBI_003.basePlot.cfc","D02","SCBI","SCBI_003","distributed","HvxvVDlCk18RCYUymFO3oBl5vr796w3lPmNA67uCTbc=","2017-08-04T15:35Z","2017-08-04T18:45Z","2017-08-11T18:10Z","OK","HvxvVDlCk18RCYUymFO3oBl5vr796w3lRVgzqAxO710=","HvxvVDlCk18RCYUymFO3oBl5vr796w3l3K00AYRIBVnLVKgLgPQzmA==","HvxvVDlCk18RCYUymFO3oBl5vr796w3l735pcp1fee4=","i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA",NA,NA
"3f364561-d107-4e3f-8566-026f6a24d716","SCBI_003.basePlot.cfc","D02","SCBI","SCBI_003","distributed","HvxvVDlCk1/+G3LXOot+Iz/QeZlP+nnsQqszjmR7+HQ=","2017-08-04T16:40Z","2017-08-04T18:45Z","2017-08-11T18:10Z","OK","HvxvVDlCk1/+G3LXOot+Iz/QeZlP+nnsnqJ5rhMJrtk=","HvxvVDlCk1/+G3LXOot+Iz/QeZlP+nns75q6Uu5e4p+PwHGAn8T1oQ==","HvxvVDlCk1/+G3LXOot+Iz/QeZlP+nns4JHf5mgY0r0=","i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA",NA,NA
"dece1129-f22d-4f15-960b-891ece5c2e78","SERC_047.basePlot.cfc","D02","SERC","SERC_047","tower","FOQ0AtY6KEycCvMIsKDR9qNbT+1GFPfyHZGlcbpW2wU=","2016-07-25T17:14Z","2016-07-30T00:20Z","2016-08-01T20:30Z","OK","FOQ0AtY6KEycCvMIsKDR9qNbT+1GFPfy4qYL1DW45Jw=","FOQ0AtY6KEycCvMIsKDR9qNbT+1GFPfyP6Q6vht7KJM=","FOQ0AtY6KEycCvMIsKDR9qNbT+1GFPfyYzY3VIVTSkA=","i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA",NA,NA
